ipc4,sitc_rev4_45,probability_weight
"D04D","656.11",.0115146
"D04D","656.12",.0115146
"D04D","656.13",.0115146
"D04D","656.14",.0115146
"D04D","656.4",.0897636
"D04D","656.41",.4580632
"D04D","899.2",.0958557
"D04D","899.29",.1043362
"D04G","266.61",.002197
"D04G","267.2",.0005432
"D04G","267.21",.0006071
"D04G","654.97",.0130578
"D04G","657.5",.097178
"D04G","657.52",.0064386
"D04G","657.59",.1099784
"D04G","658.91",.0300503
"D04G","659.2",.1248224
"D04G","659.21",.1248224
"D04G","659.29",.0416075
"D04G","659.5",.0615436
"D04G","659.51",.1616061
"D04G","659.53",.0638921
"D04G","659.59",.0385683
"D04G","659.6",.0615436
"D04G","659.69",.0615436
"D04H","263.1",.0379254
"D04H","266.5",.0446228
"D04H","266.59",.0340652
"D04H","267.11",.033109
"D04H","653.1",.0810902
"D04H","653.11",.0810902
"D04H","653.12",.0810902
"D04H","653.13",.0810902
"D04H","653.16",.1172753
"D04H","653.17",.0024917
"D04H","653.19",.0024917
"D04H","653.2",.0216847
"D04H","653.21",.0143584
"D04H","653.29",.0146225
"D04H","653.3",.0216847
"D04H","653.31",.0143584
"D04H","653.32",.0123404
"D04H","653.33",.0143584
"D04H","653.34",.0123404
"D04H","653.35",.0216847
"D04H","653.5",.0098585
"D04H","653.51",.0098953
"D04H","653.52",.0098585
"D04H","653.59",.0098585
"D04H","653.6",.0022133
"D04H","657.1",.0346773
"D04H","657.11",.0283358
"D04H","657.12",.0420515
"D04H","657.19",.0816984
"D04H","657.2",.0234196
"D04H","659.43",.0043589
"D05B","724.3",.4045367
"D05B","724.33",.0026623
"D05B","724.35",.3563333
"D05B","724.39",.2364677
"D05C","656.5",.2262346
"D05C","656.51",.2262346
"D05C","656.59",.2262346
"D05C","724.5",.0918441
"D05C","724.53",.2015729
"D05C","724.68",.0278792
"D06B","654.4",.0004216
"D06B","654.41",.0004216
"D06B","654.42",.0004216
"D06B","657.73",.0486684
"D06B","657.92",.0072241
"D06B","724.54",.0335554
"D06B","724.7",.2983304
"D06B","724.74",.5466729
"D06B","724.92",.064284
"D06C","268.11",.0054785
"D06C","268.69",.0070899
"D06C","653.1",.0536264
"D06C","653.11",.0536264
"D06C","653.12",.0536264
"D06C","653.13",.0536264
"D06C","653.4",.0009416
"D06C","653.41",.0009416
"D06C","654.2",.0009957
"D06C","654.3",.0009957
"D06C","654.35",.0009957
"D06C","654.9",.1104744
"D06C","655.1",.1594677
"D06C","655.11",.030132
"D06C","655.12",.004464
"D06C","657.73",.1547092
"D06C","657.91",.0028194
"D06C","658.31",.0088041
"D06C","724.4",.0591689
"D06C","724.41",.0651875
"D06C","724.7",.064086
"D06C","724.74",.1087423
"D06F","724.7",.0548741
"D06F","724.71",.0652536
"D06F","724.72",.0027654
"D06F","724.73",.009776
"D06F","724.9",.2984059
"D06F","724.91",.4559592
"D06F","741.86",.0251188
"D06F","743.55",.0438765
"D06F","775.1",.0217877
"D06F","775.11",.0218106
"D06F","775.84",.0003721
"D06G","211.9",.1286452
"D06G","211.91",.5493738
"D06G","659.5",.0454725
"D06G","659.53",.0488305
"D06G","659.59",.0441194
"D06G","659.6",.0454725
"D06G","659.69",.0454725
"D06G","846.2",.031263
"D06G","846.24",.0300874
"D06G","846.25",.031263
"D06H","654.92",.0070991
"D06H","655.19",.0019144
"D06H","656.2",.0287385
"D06H","656.21",.0170898
"D06H","657.73",.0743744
"D06H","724.4",.2648447
"D06H","724.41",.578892
"D06H","724.49",.0270472
"D06J","266.59",.0293213
"D06J","267.1",.0307251
"D06J","267.11",.0339759
"D06J","612.9",.0523772
"D06J","651.4",.0383016
"D06J","652.2",.0147379
"D06J","652.21",.0147379
"D06J","652.22",.0147379
"D06J","652.23",.0147379
"D06J","652.24",.0147379
"D06J","652.25",.0147379
"D06J","652.26",.0147379
"D06J","652.3",.0147379
"D06J","653.15",.0078229
"D06J","654.9",.0699425
"D06J","654.93",.11211
"D06J","657.4",.1381585
"D06J","657.73",.0266496
"D06J","658.5",.1418077
"D06J","658.51",.1430986
"D06J","724.3",.0280503
"D06J","724.55",.0297554
"D06L","212.1",.0185388
"D06L","263.1",.0566726
"D06L","269.01",.0051032
"D06L","511.33",.012797
"D06L","514.7",.0014162
"D06L","514.71",.0027465
"D06L","522.69",.0581062
"D06L","523.31",.0356486
"D06L","524.9",.0349349
"D06L","524.91",.1360995
"D06L","613.11",.005426
"D06L","652.5",.0407402
"D06L","652.9",.0407402
"D06L","654.1",.0271203
"D06L","654.11",.4449322
"D06L","654.13",.0271203
"D06L","654.19",.0271203
"D06L","724.42",.0035497
"D06L","899.94",.0211872
"D06M","266.5",.1221915
"D06M","266.52",.0492408
"D06M","266.59",.0564093
"D06M","267.1",.0500757
"D06M","267.11",.0726339
"D06M","598.91",.1964416
"D06M","611.2",.0017618
"D06M","653.1",.0869971
"D06M","653.11",.0869971
"D06M","653.12",.0869971
"D06M","653.13",.0869971
"D06M","653.16",.099467
"D06M","653.25",.0002643
"D06M","654.91",.0035255
"D06N","575.4",.113898
"D06N","575.45",.126536
"D06N","653.1",.0370525
"D06N","653.11",.0370525
"D06N","653.12",.0370525
"D06N","653.13",.0370525
"D06N","653.16",.037989
"D06N","654.5",.0124262
"D06N","654.9",.0331289
"D06N","657.3",.0163928
"D06N","657.34",.0163928
"D06N","659.4",.0076462
"D06N","659.42",.0010355
"D06N","659.49",.0076462
"D06N","659.5",.0970577
"D06N","659.53",.0869007
"D06N","659.59",.0874805
"D06N","659.6",.0970577
"D06N","659.69",.0970577
"D06N","893.3",.0037951
"D06N","893.31",.0093488
"D06P","531.1",.0834764
"D06P","531.11",.2608941
"D06P","531.12",.0802002
"D06P","531.14",.0192708
"D06P","531.15",.0256846
"D06P","531.16",.3229278
"D06P","575.59",.0323778
"D06P","653.1",.034696
"D06P","653.11",.034696
"D06P","653.12",.034696
"D06P","653.13",.034696
"D06P","653.16",.0363843
"D06Q","611.81",.0125342
"D06Q","652.12",.0003542
"D06Q","652.13",.0003542
"D06Q","652.15",.0299318
"D06Q","652.32",.119727
"D06Q","652.4",.0097663
"D06Q","652.42",.119727
"D06Q","652.43",.0097663
"D06Q","652.52",.119727
"D06Q","652.6",.0097663
"D06Q","652.62",.119727
"D06Q","652.63",.0097663
"D06Q","652.92",.119727
"D06Q","652.96",.119727
"D06Q","653.14",.0091386
"D06Q","653.9",.0250663
"D06Q","653.93",.0250663
"D06Q","654.95",.0044415
"D06Q","656.41",.0407734
"D06Q","656.5",.0310388
"D06Q","656.51",.0310388
"D06Q","656.59",.0310388
"D06Q","845.24",.0017959
"D07B","266.5",.1257738
"D07B","266.51",.0069098
"D07B","266.59",.2020759
"D07B","267.1",.203222
"D07B","267.11",.1919471
"D07B","269.02",.0543267
"D07B","625.2",.0018772
"D07B","625.5",.0278311
"D07B","625.51",.0278311
"D07B","625.59",.0278311
"D07B","657.5",.044843
"D07B","657.59",.0591726
"D07B","657.93",.0263586
"D21B","251.2",.0365383
"D21B","267.22",.0012118
"D21B","641.2",.1649238
"D21B","641.21",.0014364
"D21B","641.26",.1649238
"D21B","641.29",.1649238
"D21B","641.5",.1792275
"D21B","641.59",.1842774
"D21B","725.1",.096125
"D21B","899.74",.0064124
"D21C","251.13",.0115982
"D21C","251.3",.0144834
"D21C","251.4",.0144834
"D21C","251.6",.0144834
"D21C","251.9",.0804301
"D21C","251.92",.0804301
"D21C","263.2",.0172304
"D21C","523.4",.0279254
"D21C","523.41",.0054691
"D21C","524.91",.0254084
"D21C","575.5",.1520194
"D21C","575.59",.1710771
"D21C","641.1",.0103567
"D21C","641.2",.0769485
"D21C","641.26",.0769485
"D21C","641.29",.0769485
"D21C","641.5",.0718271
"D21C","641.59",.0719322
"D21D","641.2",.1398022
"D21D","641.26",.1398022
"D21D","641.29",.1398022
"D21D","641.5",.1539325
"D21D","641.59",.1548481
"D21D","725.1",.2215505
"D21D","725.12",.0250494
"D21D","725.29",.025213
"D21F","641.2",.1003461
"D21F","641.26",.1003461
"D21F","641.29",.1003461
"D21F","641.5",.1131793
"D21F","641.59",.0963545
"D21F","654.93",.1063382
"D21F","657.19",.0497228
"D21F","724.55",.0593761
"D21F","725.1",.0264176
"D21F","725.12",.1186993
"D21F","725.29",.1288739
"D21G","641.2",.1525135
"D21G","641.26",.1525135
"D21G","641.29",.1525135
"D21G","641.5",.1685236
"D21G","641.59",.1701486
"D21G","725.12",.1021964
"D21G","725.29",.1015908
"D21H","641.2",.1575363
"D21H","641.26",.1575363
"D21H","641.29",.1575363
"D21H","641.32",.0175309
"D21H","641.34",.0175309
"D21H","641.5",.1464717
"D21H","641.59",.1362765
"D21H","641.62",.0000331
"D21H","641.7",.097795
"D21H","641.77",.0175309
"D21H","641.79",.090988
"D21H","641.92",.003234
"D21J","641.2",.060414
"D21J","641.26",.060414
"D21J","641.29",.060414
"D21J","641.5",.0665849
"D21J","641.59",.0691063
"D21J","641.93",.0022298
"D21J","642.99",.0342016
"D21J","725.1",.2353601
"D21J","725.12",.0232118
"D21J","725.27",.3599779
"D21J","725.91",.0280856
"E01B","248.1",.0026481
"E01B","248.11",.0026481
"E01B","677.0",.1544587
"E01B","677.01",.1247265
"E01B","677.09",.1544587
"E01B","723.33",.211478
"E01B","723.45",.1370777
"E01B","782.27",.0421429
"E01B","791.8",.0847785
"E01B","791.81",.0855827
"E01C","278.97",.2809531
"E01C","335.43",.0017551
"E01C","661.8",.3313847
"E01C","661.81",.3398947
"E01C","782.27",.0460124
"E01D","691.1",.1853041
"E01D","691.11",.629568
"E01D","699.6",.0330244
"E01D","699.61",.0331039
"E01D","782.27",.1189997
"E01F","661.31",.0249807
"E01F","693.1",.0431053
"E01F","693.11",.0519265
"E01F","694.2",.0445956
"E01F","694.22",.0566861
"E01F","735.9",.0385448
"E01F","778.82",.2467328
"E01F","782.27",.4934283
"E01H","695.1",.1130643
"E01H","723.42",.7482327
"E01H","723.9",.0407481
"E01H","723.91",.0979548
"E02B","273.4",.0840516
"E02B","676.86",.0037854
"E02B","744.4",.032468
"E02B","744.43",.0406139
"E02B","782.27",.5347349
"E02B","793.5",.1192529
"E02B","793.55",.1523931
"E02B","793.99",.0327001
"E02C","678.1",.0675543
"E02C","678.14",.0660645
"E02C","678.19",.0675543
"E02C","693.1",.0795386
"E02C","693.11",.0960482
"E02C","718.1",.0319767
"E02C","744.43",.0326934
"E02C","744.7",.078678
"E02C","744.79",.0901393
"E02C","747.8",.0325215
"E02C","782.27",.0901283
"E02C","793.1",.0416068
"E02C","793.19",.1044412
"E02C","793.59",.121055
"E02D","676.1",.0282056
"E02D","676.11",.0282056
"E02D","676.12",.0282056
"E02D","676.4",.0283252
"E02D","676.44",.0282056
"E02D","679.1",.0447736
"E02D","679.14",.0436811
"E02D","699.6",.0873486
"E02D","699.61",.0875004
"E02D","723.41",.122046
"E02D","782.27",.4735025
"E02F","722.3",.0493465
"E02F","723.1",.0421021
"E02F","723.11",.0501435
"E02F","723.2",.225675
"E02F","723.21",.0028803
"E02F","723.22",.225675
"E02F","723.29",.225675
"E02F","723.9",.0359862
"E02F","723.91",.1117738
"E02F","793.51",.0307426
"E03B","273.4",.0296355
"E03B","692.1",.0711605
"E03B","692.11",.0720049
"E03B","692.4",.0508891
"E03B","692.41",.0534126
"E03B","692.43",.0534126
"E03B","743.61",.0285696
"E03B","747.3",.2343267
"E03B","747.8",.2699493
"E03B","747.9",.1366391
"E03C","679.55",.0005399
"E03C","699.16",.0069561
"E03C","747.3",.0381887
"E03C","747.8",.7277757
"E03C","747.9",.1832864
"E03C","821.18",.0432532
"E03D","666.1",.1062255
"E03D","666.12",.0853503
"E03D","666.13",.0818016
"E03D","747.8",.2661439
"E03D","747.9",.0811225
"E03D","812.2",.12916
"E03D","812.21",.0738594
"E03D","812.29",.0876174
"E03D","821.18",.0756723
"E03D","899.87",.0130472
"E03F","273.4",.223005
"E03F","671.2",.0771572
"E03F","671.21",.0771572
"E03F","671.22",.0771572
"E03F","671.23",.0771572
"E03F","679.53",.0020462
"E03F","723.91",.0568467
"E03F","743.11",.0574563
"E03F","743.61",.0490915
"E03F","747.3",.0718605
"E03F","747.8",.1745809
"E03F","747.9",.0487746
"E03F","811.0",.0077095
"E04B","658.5",.2214038
"E04B","658.51",.2234193
"E04B","663.5",.0249444
"E04B","663.51",.0301529
"E04B","694.22",.0357371
"E04B","782.27",.4643424
"E04C","661.82",.0004371
"E04C","663.3",.110067
"E04C","663.32",.2119411
"E04C","676.1",.068975
"E04C","676.11",.068975
"E04C","676.12",.068975
"E04C","676.4",.0689273
"E04C","676.44",.068975
"E04C","782.27",.3327273
"E04D","273.11",.1649959
"E04D","278.97",.1686438
"E04D","635.33",.0700766
"E04D","641.73",.0342999
"E04D","657.19",.0307049
"E04D","659.1",.01579
"E04D","661.32",.1259014
"E04D","661.8",.1643512
"E04D","661.81",.155391
"E04D","661.83",.0113027
"E04D","662.42",.0069074
"E04D","663.33",.0016127
"E04D","782.27",.0500225
"E04F","273.1",.0474863
"E04F","273.12",.0393054
"E04F","273.2",.0829929
"E04F","273.24",.1034526
"E04F","533.4",.0344861
"E04F","533.43",.0356336
"E04F","661.33",.0029922
"E04F","662.3",.0731328
"E04F","662.31",.0820082
"E04F","662.32",.0820082
"E04F","662.4",.054419
"E04F","662.41",.0556342
"E04F","662.44",.0486021
"E04F","662.45",.0147264
"E04F","663.3",.0354977
"E04F","663.31",.0923323
"E04F","666.2",.0369283
"E04F","666.29",.0352767
"E04F","782.27",.043085
"E04G","679.1",.0383457
"E04G","679.14",.0380995
"E04G","691.14",.3666691
"E04G","742.3",.0523083
"E04G","782.27",.5045773
"E04H","658.2",.4622228
"E04H","658.21",.0285611
"E04H","658.22",.5062816
"E04H","711.21",.0001914
"E04H","744.41",.0027431
"E05B","661.3",.1850942
"E05B","661.34",.2338628
"E05B","661.36",.2338628
"E05B","691.1",.0373988
"E05B","691.13",.0673225
"E05B","699.11",.0435686
"E05B","778.8",.0376247
"E05B","778.81",.0464259
"E05B","778.83",.0095384
"E05B","785.2",.0251834
"E05B","831.2",.0256872
"E05B","831.29",.026815
"E05B","894.33",.0276155
"E05C","691.1",.3470023
"E05C","691.13",.6529977
"E05D","691.1",.1978793
"E05D","691.13",.3698563
"E05D","699.13",.0118439
"E05D","748.5",.0305456
"E05D","821.7",.233526
"E05D","821.8",.1563489
"E05F","691.1",.0306296
"E05F","691.13",.0577553
"E05F","699.1",.317492
"E05F","699.19",.5941231
"E05G","691.13",.025621
"E05G","699.1",.049652
"E05G","699.12",.924727
"E06B","635.3",.118383
"E06B","635.31",.0501381
"E06B","635.32",.071373
"E06B","664.1",.0338595
"E06B","664.39",.0345054
"E06B","664.92",.0122918
"E06B","691.1",.2266645
"E06B","691.13",.4163513
"E06B","691.2",.0166071
"E06B","691.21",.0198262
"E06C","533.4",.0758536
"E06C","533.43",.0718115
"E06C","629.9",.0042282
"E06C","629.91",.0042282
"E06C","691.1",.0389313
"E06C","691.14",.149494
"E06C","693.1",.0369933
"E06C","693.11",.0411722
"E06C","694.21",.0054673
"E06C","694.4",.0186622
"E06C","699.3",.0538282
"E06C","699.33",.0658358
"E06C","723.12",.0117558
"E06C","735.9",.1305431
"E06C","744.85",.0423924
"E06C","748.5",.0707931
"E06C","782.25",.158041
"E06C","821.15",.019969
"E21B","273.4",.0496278
"E21B","335.25",.0002304
"E21B","676.48",.0007169
"E21B","679.32",.0113211
"E21B","679.42",.0113211
"E21B","695.4",.06545
"E21B","695.41",.2835825
"E21B","695.49",.06545
"E21B","695.63",.0931353
"E21B","731.4",.1821955
"E21B","731.43",.1936191
"E21B","735.9",.03466
"E21B","782.23",.0086902
"E21C","278.99",.0558407
"E21C","721.11",.0363683
"E21C","723.3",.1190481
"E21C","723.35",.3600704
"E21C","723.4",.0686021
"E21C","723.43",.3600704
"E21D","699.6",.1107866
"E21D","699.61",.1110532
"E21D","723.2",.1057372
"E21D","723.22",.1057372
"E21D","723.29",.1057372
"E21D","723.3",.0363573
"E21D","723.37",.0507158
"E21D","723.4",.0333119
"E21D","723.44",.0507158
"E21D","731.4",.0289397
"E21D","731.45",.1107916
"E21D","731.46",.0497278
"E21D","782.27",.1003888
"E21F","278.6",.0566824
"E21F","278.62",.0566824
"E21F","678.1",.0649678
"E21F","678.14",.0632358
"E21F","678.19",.0649678
"E21F","693.1",.0643686
"E21F","693.11",.0760644
"E21F","721.18",.0250102
"E21F","723.3",.0729917
"E21F","723.31",.0701603
"E21F","744.72",.2551276
"E21F","782.25",.1297408
"F01B","713.19",.0477001
"F01B","713.8",.1144128
"F01B","713.82",.0362874
"F01B","713.9",.1142328
"F01B","713.92",.035738
"F01B","718.9",.1106885
"F01B","746.99",.002458
"F01B","747.8",.0345905
"F01B","748.1",.3445174
"F01B","748.9",.1593744
"F01C","597.74",.0616421
"F01C","695.4",.0440711
"F01C","695.49",.0440711
"F01C","713.1",.0247055
"F01C","713.11",.0254836
"F01C","713.33",.0103299
"F01C","713.8",.1292998
"F01C","713.82",.1387245
"F01C","713.9",.1305165
"F01C","713.92",.1409927
"F01C","718.9",.1391119
"F01C","718.99",.0386814
"F01C","748.1",.0375667
"F01C","748.9",.0297983
"F01C","841.23",.0050049
"F01D","695.4",.0230904
"F01D","695.49",.0230904
"F01D","712.1",.1464195
"F01D","712.19",.1463769
"F01D","712.8",.0330261
"F01D","714.8",.2707314
"F01D","714.89",.3046545
"F01D","714.9",.0262076
"F01D","714.99",.0264031
"F01K","712.1",.4269961
"F01K","712.19",.4271463
"F01K","712.8",.0514823
"F01K","714.8",.0440924
"F01K","714.89",.0502829
"F01L","713.8",.170162
"F01L","713.9",.166793
"F01L","747.8",.2432745
"F01L","747.9",.0229531
"F01L","748.1",.2926468
"F01L","748.9",.1041704
"F01M","597.74",.2355496
"F01M","713.8",.0516014
"F01M","713.9",.0526769
"F01M","743.6",.0734136
"F01M","743.63",.4774453
"F01M","748.1",.058494
"F01M","748.9",.0232576
"F01M","848.48",.0275615
"F01N","562.1",.065693
"F01N","562.16",.0806073
"F01N","713.8",.3700286
"F01N","713.9",.3803394
"F01N","737.1",.0486435
"F01N","737.11",.0456714
"F01N","743.69",.0090168
"F01P","713.8",.0846342
"F01P","713.9",.0918417
"F01P","747.8",.0254136
"F01P","812.1",.2312323
"F01P","812.11",.2418354
"F01P","812.19",.0314259
"F01P","874.6",.1257717
"F01P","874.61",.1371331
"F01P","874.69",.0307121
"F02B","713.8",.2596568
"F02B","713.81",.0342379
"F02B","713.82",.0903327
"F02B","713.9",.2619066
"F02B","713.91",.0345675
"F02B","713.92",.0914737
"F02B","747.8",.0282977
"F02B","748.1",.0968396
"F02B","748.9",.053178
"F02B","778.3",.0220744
"F02B","778.31",.0274352
"F02C","714.8",.4174656
"F02C","714.81",.000277
"F02C","714.89",.4935227
"F02C","714.9",.0432453
"F02C","714.99",.0454895
"F02D","713.8",.4303966
"F02D","713.82",.0403336
"F02D","713.9",.4337284
"F02D","713.92",.0409257
"F02D","747.8",.0546157
"F02F","597.74",.0298144
"F02F","713.8",.2112866
"F02F","713.9",.2089485
"F02F","747.8",.0329467
"F02F","748.1",.114197
"F02F","748.9",.0439085
"F02F","749.2",.0967134
"F02F","778.3",.0546039
"F02F","778.31",.0679288
"F02F","848.4",.0333803
"F02F","848.48",.1062718
"F02G","712.1",.0275921
"F02G","712.19",.0276018
"F02G","713.8",.146363
"F02G","713.9",.1542254
"F02G","714.8",.1878098
"F02G","714.89",.1862071
"F02G","741.4",.0353473
"F02G","741.45",.056947
"F02G","748.1",.0496146
"F02G","748.9",.0269247
"F02G","775.82",.0247137
"F02G","812.1",.0389668
"F02G","812.11",.0376867
"F02K","714.4",.2864645
"F02K","714.41",.2736598
"F02K","714.49",.015665
"F02K","714.8",.0971962
"F02K","714.89",.0982515
"F02K","714.9",.0275253
"F02K","714.91",.0451623
"F02K","741.7",.0248357
"F02K","741.71",.0240378
"F02K","792.2",.035734
"F02K","792.3",.035734
"F02K","792.4",.035734
"F02M","713.8",.2255948
"F02M","713.9",.2305354
"F02M","742.2",.1785539
"F02M","743.6",.0378556
"F02M","743.64",.1558637
"F02M","747.8",.1430525
"F02M","747.9",.0285441
"F02N","713.2",.0324673
"F02N","713.21",.0324673
"F02N","713.22",.0324673
"F02N","713.23",.0408727
"F02N","713.8",.2244568
"F02N","713.9",.2473503
"F02N","716.1",.0394141
"F02N","748.1",.1013801
"F02N","748.5",.0551775
"F02N","748.9",.1206307
"F02N","778.1",.0367645
"F02N","778.11",.0365514
"F02P","713.32",.0004233
"F02P","713.8",.0439651
"F02P","713.81",.0894907
"F02P","713.9",.0438775
"F02P","713.91",.0913752
"F02P","778.3",.3131724
"F02P","778.31",.3895555
"F02P","778.33",.0281404
"F03B","718.1",.4809061
"F03B","718.11",.4235261
"F03B","718.19",.0955679
"F03C","718.9",.8415992
"F03C","718.99",.1584008
"F03D","658.23",.0893425
"F03D","691.12",.0250771
"F03D","695.4",.1475685
"F03D","695.49",.1475685
"F03D","716.5",.1182404
"F03D","716.52",.1315302
"F03D","718.93",.340523
"F03D","778.19",.0001499
"F03G","672.45",.034589
"F03G","712.1",.2110296
"F03G","712.19",.2111039
"F03G","716.1",.0497295
"F03G","716.5",.1394456
"F03G","716.51",.0040509
"F03G","716.52",.1193991
"F03G","716.9",.0297615
"F03G","748.1",.0273134
"F03G","748.5",.0754838
"F03G","748.9",.0980936
"F03H","351.0",.1070522
"F03H","514.8",.0395417
"F03H","514.86",.0921082
"F03H","522.68",.1354486
"F03H","593.2",.1840233
"F03H","678.2",.0075308
"F03H","678.21",.0078706
"F03H","689.12",.0391029
"F03H","692.1",.0292985
"F03H","692.11",.0300789
"F03H","735.9",.0356242
"F03H","737.1",.0302606
"F03H","737.11",.0314744
"F03H","771.25",.0611698
"F03H","772.53",.0247348
"F03H","871.9",.0697484
"F03H","871.92",.0749322
"F04B","597.74",.0347728
"F04B","742.3",.0239625
"F04B","742.4",.0019819
"F04B","743.1",.2863067
"F04B","743.11",.0341935
"F04B","743.13",.0388022
"F04B","743.17",.2533035
"F04B","743.19",.0447997
"F04B","743.8",.0272815
"F04B","747.3",.0416961
"F04B","747.8",.1275439
"F04B","747.9",.0506468
"F04B","748.1",.034709
"F04C","597.74",.1931417
"F04C","742.5",.0173845
"F04C","743.1",.2686287
"F04C","743.11",.2179517
"F04C","743.17",.0842661
"F04C","743.19",.044795
"F04C","743.8",.0572018
"F04C","748.1",.0752297
"F04C","748.9",.0414007
"F04D","695.4",.148074
"F04D","695.49",.148074
"F04D","742.6",.4483456
"F04D","743.4",.121048
"F04D","743.41",.1344584
"F04F","742.7",.0380088
"F04F","742.71",.0342251
"F04F","742.75",.0904881
"F04F","743.1",.2052349
"F04F","743.11",.2885478
"F04F","743.8",.0293363
"F04F","747.3",.1404536
"F04F","747.8",.1059026
"F04F","747.9",.0678027
"F15B","718.9",.2375103
"F15B","747.1",.0848879
"F15B","747.3",.1390644
"F15B","747.4",.1462719
"F15B","747.8",.3152676
"F15B","747.9",.0769981
"F15C","723.92",.0137862
"F15C","745.65",.0258217
"F15C","747.3",.0336433
"F15C","747.8",.8523597
"F15C","747.9",.0382952
"F15C","772.54",.0360938
"F15D","695.4",.0467074
"F15D","695.49",.0467074
"F15D","714.8",.0417879
"F15D","714.89",.041333
"F15D","735.9",.030082
"F15D","747.8",.1770984
"F15D","747.9",.0481831
"F15D","771.2",.0774274
"F15D","771.21",.116522
"F15D","792.2",.1247171
"F15D","792.3",.1247171
"F15D","792.4",.1247171
"F16B","583.9",.0847027
"F16B","694.2",.0326234
"F16B","695.3",.1160752
"F16B","695.44",.0469572
"F16B","699.17",.0204146
"F16B","735.9",.0812613
"F16B","749.2",.0921453
"F16B","821.3",.0464176
"F16B","821.59",.0317636
"F16B","821.7",.2907418
"F16B","821.8",.1432911
"F16B","885.39",.0019259
"F16B","893.94",.0116802
"F16C","597.74",.073958
"F16C","746.1",.2002494
"F16C","746.2",.0256653
"F16C","746.3",.003245
"F16C","746.4",.0063704
"F16C","746.8",.2002494
"F16C","746.9",.2359519
"F16C","746.91",.2167033
"F16C","748.2",.018648
"F16C","748.21",.0015607
"F16C","748.22",.0173986
"F16D","748.1",.0381742
"F16D","748.5",.0457232
"F16D","748.6",.6139622
"F16D","748.9",.3021404
"F16F","335.23",.0002382
"F16F","747.8",.1357274
"F16F","748.1",.100898
"F16F","748.5",.2211358
"F16F","748.9",.2701002
"F16F","784.2",.0532905
"F16F","784.21",.0532905
"F16F","784.25",.0532905
"F16F","784.3",.0333526
"F16F","821.18",.0423446
"F16F","874.51",.0363318
"F16G","629.2",.1825407
"F16G","629.21",.3396889
"F16G","693.1",.0266454
"F16G","693.11",.0309636
"F16G","748.3",.2050867
"F16G","748.31",.162009
"F16G","748.32",.0530658
"F16H","597.74",.0406695
"F16H","748.1",.0295582
"F16H","748.4",.3274231
"F16H","748.5",.0762052
"F16H","748.6",.1114962
"F16H","748.9",.3857796
"F16H","784.34",.0288682
"F16J","597.74",.1414954
"F16J","621.2",.0346533
"F16J","621.29",.0346533
"F16J","749.2",.7891979
"F16K","747.3",.0487809
"F16K","747.4",.0352857
"F16K","747.8",.6285238
"F16K","747.9",.1959999
"F16K","793.3",.0000652
"F16K","821.18",.0913446
"F16L","581.3",.0087233
"F16L","581.4",.1155533
"F16L","581.5",.0456489
"F16L","581.6",.1403581
"F16L","583.9",.0650399
"F16L","621.4",.0432601
"F16L","621.44",.000309
"F16L","679.1",.0754891
"F16L","679.11",.009842
"F16L","679.14",.0742104
"F16L","679.3",.0430738
"F16L","679.33",.043504
"F16L","679.39",.043504
"F16L","679.4",.0426292
"F16L","679.43",.043504
"F16L","679.44",.043504
"F16L","679.5",.05451
"F16L","679.56",.0027048
"F16L","679.59",.0584165
"F16L","682.72",.0024042
"F16L","684.27",.0004636
"F16L","749.2",.0433477
"F16M","642.3",.1374818
"F16M","642.31",.1821129
"F16M","735.9",.0481405
"F16M","748.9",.0348025
"F16M","761.4",.0018347
"F16M","761.5",.070964
"F16M","821.18",.2760339
"F16M","881.2",.06387
"F16M","881.21",.0639811
"F16M","881.23",.0200606
"F16M","899.4",.0541563
"F16M","899.41",.0465617
"F16N","597.73",.0065872
"F16N","597.74",.9915094
"F16N","697.81",.0019034
"F16P","658.5",.0973501
"F16P","658.51",.0982363
"F16P","659.61",.0112679
"F16P","723.9",.1244763
"F16P","723.99",.1580428
"F16P","731.11",.0325112
"F16P","735.9",.1645387
"F16P","749.9",.0469029
"F16P","749.99",.0549221
"F16P","772.41",.0103181
"F16P","774.1",.0926366
"F16P","774.13",.0967474
"F16P","775.72",.0023326
"F16P","874.79",.0097171
"F16S","292.31",.0524178
"F16S","292.32",.0217047
"F16S","573.13",.0029995
"F16S","583.9",.067271
"F16S","621.1",.00497
"F16S","621.19",.0047336
"F16S","672.6",.0533233
"F16S","672.61",.0533233
"F16S","672.62",.0533233
"F16S","672.69",.0533233
"F16S","676.15",.0152454
"F16S","676.45",.0152454
"F16S","676.8",.0350684
"F16S","676.83",.0345335
"F16S","676.84",.0345335
"F16S","676.85",.0345335
"F16S","679.1",.095392
"F16S","679.14",.0888741
"F16S","679.15",.0289935
"F16S","679.17",.0186662
"F16S","679.49",.0520228
"F16S","679.54",.0058735
"F16S","684.23",.0291123
"F16S","735.9",.0453882
"F16S","821.39",.0114429
"F16S","821.51",.0088377
"F16S","821.7",.0309016
"F16S","821.71",.0479461
"F16T","747.8",.5911791
"F16T","747.9",.2581983
"F16T","821.18",.1506226
"F17B","345.0",.2835451
"F17B","678.1",.049102
"F17B","678.14",.0480191
"F17B","678.19",.049102
"F17B","679.13",.0168515
"F17B","692.1",.0774929
"F17B","692.11",.0795569
"F17B","692.4",.0581908
